domain,source_term,zh_cn,count,status,en_reference,zh_reference,note
star_wars,uller,乌勒兽,2,review,https://starwars.fandom.com/wiki/Uller,,卡希克星生物；中文译名按项目暂定
star_wars,ullers,乌勒兽,2,review,https://starwars.fandom.com/wiki/Uller,,uller 复数不额外标复数；中文译名按项目暂定
star_wars,Undercity,地下城,111,review,https://starwars.fandom.com/wiki/Undercity,,Taris 区域；如需区分 Lower City 可译“底层城”
star_wars,Unfinished Business,未竟之事,1,review,tlk=StrRef 33081,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Unknown World,未知世界,31,review,https://starwars.fandom.com/wiki/Lehon%2FLegends,,剧情地点；后续可在揭示后注为 Lehon
star_wars,Unnamed World,未知世界,1,review,https://starwars.fandom.com/wiki/Lehon%2FLegends,,KOTOR 内部地点标签；按 Unknown World 统一译名
star_wars,Upari,乌帕里,2,review,tlk=StrRef 6171,,光剑水晶名；中文译名按项目暂定
star_wars,Upper City,上层城,61,review,https://starwars.fandom.com/wiki/Upper_City,,Taris 区域
star_wars,Upper City Cantina,上层城酒馆,3,review,https://starwars.fandom.com/wiki/Upper_City_Cantina,,Taris 地点
star_wars,Upper Shadowlands,上层暗影之地,6,review,tlk=StrRef 9689,,Kashyyyk 地图目的地标签；中文译名按项目暂定
star_wars,Upper Taris,塔里斯上层,24,review,tlk=StrRef 21970,,Taris 上层区域短名；中文译名按项目暂定
star_wars,Upper Taris Northeast,塔里斯上层东北区,4,review,tlk=StrRef 21716,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Upper Taris Northwest,塔里斯上层西北区,4,review,tlk=StrRef 21715,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Upper Taris Southeast,塔里斯上层东南区,4,review,tlk=StrRef 21714,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Upper Taris Southwest,塔里斯上层西南区,4,review,tlk=StrRef 21713,,Taris 地图目的地标签；中文译名按项目暂定
star_wars,Urellian urgoth egg,尤雷利亚乌戈斯蛋,1,review,tlk=StrRef 20739,,气味比喻中的生物/物品；中文译名按项目暂定
star_wars,Uriah,乌利亚,4,review,https://starwars.fandom.com/wiki/Uriah,,Taris 下层城帕扎克牌商人；中文译名按项目暂定
star_wars,Usurper,篡位者,3,review,tlk=StrRef 31008,,Malak the Usurper 的称号简称；中文译名按项目暂定
star_wars,Uthar,乌萨尔,34,review,https://starwars.fandom.com/wiki/Uthar_Wynn,,角色名
star_wars,Uthar Wynn,乌萨尔·温,3,review,https://starwars.fandom.com/wiki/Uthar_Wynn,,Sith Academy 导师全名；中文译名按项目暂定
star_wars,utility droid,工具机器人,7,review,https://starwars.fandom.com/wiki/Cleaning_droid%2FLegends,,KOTOR 功能型机器人
star_wars,Utral,乌特拉尔,1,review,tlk=StrRef 28209,,Tatooine 猎人会所 NPC 标签；中文译名按项目暂定
star_wars,Valley of the Dark Lords,黑暗尊主谷,27,review,https://starwars.fandom.com/wiki/Valley_of_the_Dark_Lords,,Korriban 地点；“黑暗领主谷”为备选译法
star_wars,Valley of the Sith Lords,黑暗尊主谷,2,review,https://starwars.fandom.com/wiki/Valley_of_the_Dark_Lords,,KOTOR 原文地点名变体；同 Valley of the Dark Lords
star_wars,Vandar,范达尔,4,review,https://starwars.fandom.com/wiki/Vandar_Tokare,,Dantooine 绝地大师
star_wars,Veerkal,维卡尔,4,review,tlk=StrRef 6053,,KOTOR 原文拼写变体；按 Verkaal 统一译名
star_wars,Verkaal,维卡尔,2,review,https://starwars.fandom.com/wiki/Verkaal,,生物名；中文译名按项目暂定
star_wars,Verpine,韦尔派因人,27,review,https://starwars.fandom.com/wiki/Verpine/Legends,,物种/工程文化；作形容词可译“韦尔派因”
star_wars,Verpine Droid Disruptor,韦尔派因机器人裂解枪,1,review,tlk=StrRef 6119,,KOTOR 武器名；中文译名按项目暂定
star_wars,Verpine Prototype Ion Blaster,韦尔派因原型离子爆能枪,1,review,tlk=StrRef 6111,,KOTOR 武器名；中文译名按项目暂定
star_wars,Vibro Double-Blade,震动双刃,2,review,https://starwars.fandom.com/wiki/Vibro_double-blade,,KOTOR 武器名；中文译名按项目暂定
star_wars,vibro sword,震动剑,1,review,https://starwars.fandom.com/wiki/Vibrosword/Legends,,KOTOR 原文分写变体；按 Vibrosword 统一译名
star_wars,vibroblade,震动刀,18,review,https://starwars.fandom.com/wiki/Vibroblade/Legends,,星战近战武器；中文译名按项目暂定
star_wars,Vibrosword,震动剑,7,review,https://starwars.fandom.com/wiki/Vibrosword/Legends,,星战近战武器类别；中文译名按项目暂定
star_wars,Viglo,维格洛,3,review,https://starwars.fandom.com/wiki/Viglo,,Manaan 醉酒西斯士兵；中文译名按项目暂定
star_wars,Village of RwoI,RwoI村,3,review,tlk=StrRef 9690,,Kashyyyk 地图目的地标签；KOTOR 原文疑似内部拼写
star_wars,Village of Rwookrrorro,鲁克罗罗村,2,review,https://starwars.fandom.com/wiki/Rwookrrorro,,Kashyyyk 伍基人村落地图目的地；中文译名按项目暂定
star_wars,Viper Kinrath,毒蛇金拉斯,16,review,tlk=StrRef 12813,,Kashyyyk 仪式诱饵生物；中文译名按项目暂定
star_wars,Visitor's Quarter,访客区,1,review,tlk=StrRef 33392,,Dantooine Jedi Enclave 地图目的地标签；中文译名按项目暂定
star_wars,Volice worm,沃利斯蠕虫,2,review,tlk=StrRef 6154,,光剑水晶 Sapith 说明中的生物；中文译名按项目暂定
star_wars,Vrook,弗鲁克,3,review,https://starwars.fandom.com/wiki/Vrook_Lamar,,Dantooine 绝地大师
star_wars,Vulkars,火神帮,187,review,https://starwars.fandom.com/wiki/Black_Vulkars%2FLegends,,Black Vulkar 成员/简称
star_wars,War Droid,战斗机器人,39,review,tlk=StrRef 9056,,KOTOR 战斗机器人标签；中文译名按项目暂定
star_wars,War Droid Mark III,III 型战斗机器人,1,review,tlk=StrRef 31395,,战斗机器人型号标签；中文译名按项目暂定
star_wars,War Droid Mark IV,IV 型战斗机器人,1,review,tlk=StrRef 31396,,战斗机器人型号标签；中文译名按项目暂定
star_wars,War Droid Mark V,V 型战斗机器人,1,review,tlk=StrRef 31397,,战斗机器人型号标签；中文译名按项目暂定
star_wars,Ward,沃德,2,review,tlk=StrRef 27003,,Ward Fizark 的简称；注意不要误命中 Warden
star_wars,Ward Fizark,沃德·菲扎克,1,review,tlk=StrRef 27003,,Tatooine 锚头镇求助女子的亡夫；中文译名按项目暂定
star_wars,Waypoint,路点,370,review,tlk=StrRef 9715,,内部/地图定位标签；中文译名按项目暂定
star_wars,Wertka,韦特卡,1,review,https://starwars.fandom.com/wiki/Janos_Wertka,,Janos Wertka 的姓氏；中文译名按项目暂定
star_wars,White crystal,白色水晶,2,review,tlk=StrRef 9069,,KOTOR 光剑水晶标签；中文译名按项目暂定
star_wars,womp rats,旺普鼠,1,review,https://starwars.fandom.com/wiki/Womp_rat,,Tatooine 生物；中文译名按项目暂定
star_wars,Wookie,伍基人,2,review,https://starwars.fandom.com/wiki/Wookiee,,KOTOR 原文拼写；按 Wookiee 统一译名
star_wars,Wookiee,伍基人,212,confirmed,https://starwars.fandom.com/wiki/Wookiee,https://starwars.fandom.com/zh/wiki/%E4%BC%8D%E5%9F%BA%E4%BA%BA,物种；Zaalbar 是伍基人
star_wars,Wookiee Warblade,伍基战刃,4,review,https://strategywiki.org/wiki/Star_Wars%3A_Knights_of_the_Old_Republic/Melee_weapons#Wookiee_Warblade,,KOTOR 武器名；中文译名按项目暂定
star_wars,Wookiees,伍基人,131,confirmed,https://starwars.fandom.com/wiki/Wookiee,https://starwars.fandom.com/zh/wiki/%E4%BC%8D%E5%9F%BA%E4%BA%BA,复数不额外标复数
star_wars,Wookieespeak,伍基语,1,review,https://starwars.fandom.com/wiki/Shyriiwook,,Shyriiwook 的俗称/说明性说法；中文译名按项目暂定
star_wars,Woorwil,沃尔威尔,3,review,https://starwars.fandom.com/wiki/Woorwill,,KOTOR 原文拼写变体；按 Woorwill 统一译名
star_wars,Woorwill,沃尔威尔,31,review,https://starwars.fandom.com/wiki/Woorwill,,Rwookrrorro 伍基人角色；中文译名按项目暂定
star_wars,Worrroznor,沃罗兹诺尔,8,review,tlk=StrRef 11273,,Rwookrrorro 持法者；中文译名按项目暂定
star_wars,Worthy of History,值得载入历史,1,review,tlk=StrRef 33089,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Wraid,莱德兽,64,review,https://starwars.fandom.com/wiki/Wraid,,Tatooine/Korriban 生物；中文译名按项目暂定
star_wars,Wraid Keeper,莱德兽看守者,1,review,tlk=StrRef 31199,,Temple/Star Forge 内部敌人标签；中文译名按项目暂定
star_wars,wraid plate,莱德兽甲片,15,review,tlk=StrRef 26992,,Tatooine 猎物战利品；desert wraid plate 需优先匹配
star_wars,Wroshyr,沃若希尔树,4,review,https://starwars.fandom.com/wiki/Wroshyr_tree,,Kashyyyk 巨树；中文译名按项目暂定
star_wars,Wynn,温,5,review,https://starwars.fandom.com/wiki/Uthar_Wynn,,Uthar Wynn 的姓氏；单独出现时按姓氏译
star_wars,Xor,佐尔,18,review,https://starwars.fandom.com/wiki/Xor,,Juhani 支线仇敌；中文译名按项目暂定
star_wars,Yas,亚斯,1,review,tlk=StrRef 18450,,Manaan NPC 标签；中文译名按项目暂定
star_wars,Yavin,雅文,31,review,https://starwars.fandom.com/wiki/Yavin,,星系/行星/月球语境需复核
star_wars,Yavin Station,雅文空间站,3,review,https://starwars.fandom.com/wiki/Yavin_Station,,KOTOR 商人 DLC 地点
star_wars,Yortal,约塔尔,5,review,tlk=StrRef 19174,,Yortal Ixlis 的名/店名简称；中文译名按项目暂定
star_wars,Yortal Ixlis,约塔尔·伊克斯利斯,1,review,tlk=StrRef 19174,,Manaan 二手商店店主；中文译名按项目暂定
star_wars,Yuka Laka,尤卡·拉卡,17,review,https://starwars.fandom.com/wiki/Yuka_Laka,,Tatooine 机器人商人；中文译名按项目暂定
star_wars,Yuka Rill,尤卡·里尔,10,review,tlk=StrRef 28284,,Tatooine 二级飞梭赛车手；Ithorian
star_wars,Yun,云,8,review,https://starwars.fandom.com/wiki/Yun_Genda,,Yun Genda 的名/标签；中文译名按项目暂定
star_wars,Yun Genda,云·根达,4,review,https://starwars.fandom.com/wiki/Yun_Genda,,Taris 西斯初级军官；中文译名按项目暂定
star_wars,Yurkal,尤尔卡尔,6,review,https://starwars.fandom.com/wiki/Crattis_Yurkal,,Crattis Yurkal 的姓氏；中文译名按项目暂定
star_wars,Yurt,尤特,3,review,https://starwars.fandom.com/wiki/Kebla_Yurt,,Kebla Yurt 的姓/标签；中文译名按项目暂定
star_wars,Yusanis,尤萨尼斯,14,review,https://starwars.fandom.com/wiki/Yusanis,,埃查尼战士；中文译名按项目暂定
star_wars,Yusanis' Brand,尤萨尼斯的烙刃,1,review,https://starwars.fandom.com/wiki/Yusanis%27s_Brand,,KOTOR 原文写作 Yusanis' Brand；Wookieepedia 条目写作 Yusanis's Brand；中文译名按项目暂定
star_wars,Yuthara,尤苏拉,3,review,https://starwars.fandom.com/wiki/Yuthura_Ban,,KOTOR 原文拼写变体；按 Yuthura 统一译名
star_wars,Yuthura,尤苏拉,50,review,https://starwars.fandom.com/wiki/Yuthura_Ban,,Sith Academy 角色；全名 Yuthura Ban
star_wars,Yuthura Ban,尤苏拉·班,26,review,https://starwars.fandom.com/wiki/Yuthura_Ban,,Sith Academy 角色
star_wars,Zaalbar,扎尔巴,207,review,https://starwars.fandom.com/wiki/Zaalbar,,角色名；伍基人
star_wars,Zabrak,扎布拉克人,25,review,https://starwars.fandom.com/wiki/Zabrak/Legends,,物种；作形容词可译“扎布拉克”
star_wars,Zabrak Disruptor Cannon,扎布拉克裂解炮,1,review,tlk=StrRef 6074,,KOTOR 武器名；中文译名按项目暂定
star_wars,Zabrak Tystel Mark III,扎布拉克泰斯特尔 III 型,1,review,tlk=StrRef 6100,,KOTOR 武器名；中文译名按项目暂定
star_wars,Zaerdra,泽尔德拉,15,review,https://starwars.fandom.com/wiki/Zaerdra,,Hidden Bek 守卫；中文译名按项目暂定
star_wars,Zal alloy,扎尔合金,2,review,tlk=StrRef 5702,,韦尔派因装备用合金；中文译名按项目暂定
star_wars,Zax,扎克斯,42,review,https://starwars.fandom.com/wiki/Zax,,Taris 下层城赏金办公室负责人；中文译名按项目暂定
star_wars,Zelka,泽尔卡,30,review,https://starwars.fandom.com/wiki/Zelka_Forn,,Taris 医生；全名 Zelka Forn
star_wars,Zelka Forn,泽尔卡·佛恩,2,review,https://starwars.fandom.com/wiki/Zelka_Forn,,Taris 医生全名；中文译名按项目暂定
star_wars,Zhar,扎尔,3,review,https://starwars.fandom.com/wiki/Zhar,,Dantooine 绝地大师
star_wars,Zoriis,佐里斯,13,review,tlk=StrRef 28772,,Zoriis Bafka 的名/标签；中文译名按项目暂定
star_wars,Zoriis Bafka,佐里斯·巴夫卡,6,review,tlk=StrRef 28271,,Tatooine 三级职业飞梭赛车手；中文译名按项目暂定
star_wars,Zuulan,祖兰,33,review,https://starwars.fandom.com/wiki/Zuulan_Sentar,,Genoharadan 目标角色
swrpg_rules,ability modifier,属性调整值,0,confirmed,https://www.d20srd.org/srd/theBasics.htm#abilityModifiers,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%EF%BC%9A%E5%B1%9E%E6%80%A7%E5%80%BC%E5%BA%94%E7%94%A8/%E5%B1%9E%E6%80%A7%E5%80%BC%E4%B8%8E%E8%B0%83%E6%95%B4%E5%80%BC,d20 数值修正
swrpg_rules,action,动作,257,confirmed,https://www.d20srd.org/srd/combat/actionsInCombat.htm,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97,战斗动作；普通名词 action 按上下文译“行动/举动”
swrpg_rules,Area of Effect,效果范围,36,review,tlk=StrRef 5995,,KOTOR 范围标签
swrpg_rules,Armor Class,护甲等级,0,confirmed,https://www.d20srd.org/srd/combat/combatStatistics.htm#armorClass,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E6%8A%A4%E7%94%B2%E7%AD%89%E7%BA%A7,D&D/d20 术语；KOTOR 的 Defense 仍译“防御值”
swrpg_rules,armor proficiency,护甲熟练项,16,confirmed,https://www.d20srd.org/srd/feats.htm#armorProficiencyLight,https://dnd.huijiwiki.com/wiki/%E6%8A%A4%E7%94%B2%E4%B8%8E%E7%9B%BE%E7%89%8C#%E6%8A%A4%E7%94%B2%E7%86%9F%E7%BB%83%E9%A1%B9Armor%20Proficiency,proficiency 译作“熟练”
swrpg_rules,attack bonus,攻击加值,11,confirmed,https://www.d20srd.org/srd/combat/combatStatistics.htm#attackBonus,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E6%95%B0%E6%8D%AE%E5%8D%A1%20Stat%20Block,d20 命中相关
swrpg_rules,attack modifier,攻击调整值,1,confirmed,https://www.d20srd.org/srd/combat/combatStatistics.htm#attackBonus,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E5%8F%91%E5%8A%A8%E6%94%BB%E5%87%BB#%E6%94%BB%E5%87%BB%E6%A3%80%E5%AE%9A%E8%B0%83%E6%95%B4%E5%80%BC,d20 数值修正
swrpg_rules,attack penalty,攻击减值,1,confirmed,https://www.d20srd.org/srd/combat/combatModifiers.htm,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E5%8F%91%E5%8A%A8%E6%94%BB%E5%87%BB#%E6%94%BB%E5%87%BB%E6%A3%80%E5%AE%9A%E8%B0%83%E6%95%B4%E5%80%BC,d20 数值修正
swrpg_rules,attribute,属性,33,confirmed,https://www.d20srd.org/srd/theBasics.htm#abilityScores,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%EF%BC%9A%E5%B1%9E%E6%80%A7%E5%80%BC%E5%BA%94%E7%94%A8/%E5%B1%9E%E6%80%A7%E5%80%BC%E4%B8%8E%E8%B0%83%E6%95%B4%E5%80%BC,规则术语
swrpg_rules,Attribute Bonus,属性加值,7,review,https://www.d20srd.org/srd/theBasics.htm#abilityModifiers,,规则数值
swrpg_rules,awareness,察觉,46,confirmed,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Skills#Awareness,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E6%8A%80%E8%83%BD%20Skill,KOTOR 技能名
swrpg_rules,base attack bonus,基本攻击加值,1,review,https://www.d20srd.org/srd/combat/combatStatistics.htm#baseAttackBonus,,d20 3E BAB 术语
swrpg_rules,blaster bolt deflection,爆能束偏转,2,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Feats#Jedi_Defense,,光剑/原力相关战斗规则
swrpg_rules,Bludgeoning,钝击,6,confirmed,https://www.d20srd.org/srd/equipment/weapons.htm#type,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E4%BC%A4%E5%AE%B3%E7%B1%BB%E5%9E%8B,伤害类型标签
swrpg_rules,Body Fuel,身体燃料,2,review,tlk=StrRef 311,,Bastila 独特能力；中文译名按既有 TLK 译名
swrpg_rules,Bonus,加值,21,confirmed,https://www.d20srd.org/srd/theBasics.htm#modifiers,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E6%8E%A9%E6%8A%A4%20Cover,规则数值；普通语境可译“奖励”
swrpg_rules,bonus feat,额外专长,1,review,https://www.d20srd.org/srd/feats.htm,,升级/职业奖励
swrpg_rules,Charisma,魅力,28,confirmed,https://www.d20srd.org/srd/theBasics.htm#charismaCha,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%EF%BC%9A%E5%B1%9E%E6%80%A7%E5%80%BC%E5%BA%94%E7%94%A8/%E5%B1%9E%E6%80%A7%E5%80%BC%E4%B8%8E%E8%B0%83%E6%95%B4%E5%80%BC,六大属性
swrpg_rules,class,职业,46,confirmed,https://www.d20srd.org/srd/classes/classes.htm,https://dnd.huijiwiki.com/wiki/%E8%81%8C%E4%B8%9A,规则职业；普通 class 需按上下文
swrpg_rules,class skill,职业技能,2,review,https://www.d20srd.org/srd/skills/skillsSummary.htm#classSkills,,d20 术语
swrpg_rules,Cold,寒冷,75,confirmed,https://www.d20srd.org/srd/specialAbilities.htm#cold,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E4%BC%A4%E5%AE%B3%E7%B1%BB%E5%9E%8B,伤害类型标签；普通 cold/cold-hearted 按上下文
swrpg_rules,cold damage,寒冷伤害,0,confirmed,https://www.d20srd.org/srd/specialAbilities.htm#cold,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E4%BC%A4%E5%AE%B3%E7%B1%BB%E5%9E%8B,伤害类型
swrpg_rules,Combat Droid,战斗机器人,5,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Classes#Combat_Droid,,机器人职业/类别
swrpg_rules,combat feat,战斗专长,3,review,https://www.d20srd.org/srd/feats.htm,,专长分类
swrpg_rules,Computer Skill,计算机技能,36,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Skills#Computer_Use,,Computer Use 的 UI 简称
swrpg_rules,computer spike,计算机破解器,3,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Skills#Computer_Use,,KOTOR 消耗品；spike 不直译
swrpg_rules,computer use,计算机操作,12,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Skills#Computer_Use,,KOTOR 技能名
swrpg_rules,confused,困惑状态,15,review,https://www.d20srd.org/srd/conditionSummary.htm#confused,,状态
swrpg_rules,Constitution,体质,16,confirmed,https://www.d20srd.org/srd/theBasics.htm#constitutionCon,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%EF%BC%9A%E5%B1%9E%E6%80%A7%E5%80%BC%E5%BA%94%E7%94%A8/%E5%B1%9E%E6%80%A7%E5%80%BC%E4%B8%8E%E8%B0%83%E6%95%B4%E5%80%BC,六大属性
swrpg_rules,critical hit,重击,19,confirmed,https://www.d20srd.org/srd/combat/actionsInCombat.htm#criticalHits,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E9%87%8D%E5%87%BB,重击语境
swrpg_rules,critical strike,致命打击,9,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Feats#Critical_Strike,,KOTOR 近战攻击模式
swrpg_rules,critical threat,重击威胁,8,review,https://www.d20srd.org/srd/combat/actionsInCombat.htm#criticalHits,,规则提示语
swrpg_rules,damage,伤害,326,confirmed,https://www.d20srd.org/srd/combat/injuryandDeath.htm#damage,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97,规则语境译“伤害”；普通语境按上下文
swrpg_rules,damage bonus,伤害加值,10,confirmed,https://www.d20srd.org/srd/combat/combatStatistics.htm#damage,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E4%BC%A4%E5%AE%B3%E6%8E%B7%E9%AA%B0,规则术语
swrpg_rules,Damage Immunity,伤害免疫,2,review,https://www.d20srd.org/srd/specialAbilities.htm#immunitytoEnergy,,KOTOR 战斗日志属性
swrpg_rules,damage reduction,伤害减免,3,review,https://www.d20srd.org/srd/specialAbilities.htm#damageReduction,,规则属性
swrpg_rules,damage resistance,伤害抗性,3,confirmed,https://www.d20srd.org/srd/specialAbilities.htm#resistanceToEnergy,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B9%9D%E7%AB%A0%EF%BC%9A%E6%88%98%E6%96%97/%E4%BC%A4%E5%AE%B3%E4%B8%8E%E6%B2%BB%E7%96%97#%E6%8A%97%E6%80%A7%E4%B8%8E%E6%98%93%E4%BC%A4,规则属性
swrpg_rules,dark side points,黑暗面点数,1,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Alignment#Points,,阵营资源
swrpg_rules,DC,DC,48,confirmed,https://www.d20srd.org/srd/theBasics.htm#difficultyClass,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E9%9A%BE%E5%BA%A6%E7%AD%89%E7%BA%A7%20Difficulty%20Class,保留缩写；首次可写“难度等级（DC）”
swrpg_rules,Defense,防御值,126,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Combat#Defense,,KOTOR 使用 Defense；不直接译作 AC；Defense Turret 等复合场景对象按上下文译“防御”
swrpg_rules,Defense Bonus,防御加值,11,review,https://www.d20srd.org/srd/combat/combatStatistics.htm#armorClass,,同 defense bonus
swrpg_rules,Deflection,偏转,28,review,tlk=StrRef 5818,,KOTOR 护盾统计标签
swrpg_rules,demolitions,爆破,31,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Skills#Demolitions,,KOTOR 技能名
swrpg_rules,Dexterity,敏捷,21,confirmed,https://www.d20srd.org/srd/theBasics.htm#dexterityDex,https://dnd.huijiwiki.com/wiki/%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C%EF%BC%882014%EF%BC%89/%E7%AC%AC%E4%B8%83%E7%AB%A0%EF%BC%9A%E5%B1%9E%E6%80%A7%E5%80%BC%E5%BA%94%E7%94%A8/%E5%B1%9E%E6%80%A7%E5%80%BC%E4%B8%8E%E8%B0%83%E6%95%B4%E5%80%BC,六大属性
swrpg_rules,difficulty check,难度检定,2,review,https://www.d20srd.org/srd/theBasics.htm#difficultyClass,,DC 相关检定
swrpg_rules,Difficulty Class,难度等级,6,confirmed,https://www.d20srd.org/srd/theBasics.htm#difficultyClass,https://dnd.huijiwiki.com/wiki/%E6%9C%AF%E8%AF%AD/%E5%85%B6%E4%BB%96%E6%9C%AF%E8%AF%AD#%E9%9A%BE%E5%BA%A6%E7%AD%89%E7%BA%A7%20Difficulty%20Class,DC
swrpg_rules,Dominate Mind,支配心智,6,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Force_powers#Affect_Mind,,KOTOR 对话用高级影响心智能力；中文译名按项目暂定
swrpg_rules,dual wield,双持,1,confirmed,https://www.d20srd.org/srd/feats.htm#twoWeaponFighting,https://dnd.huijiwiki.com/wiki/%E4%B8%93%E9%95%BF#%E7%8E%A9%E5%AE%B6%E6%89%8B%E5%86%8C,动作/装备方式
swrpg_rules,Electrical,电击,46,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Combat#Damage,,KOTOR 伤害类型标签
swrpg_rules,Energy,能量,189,review,https://strategywiki.org/wiki/Star_Wars:_Knights_of_the_Old_Republic/Combat#Damage,,KOTOR 伤害类型标签
swrpg_rules,energy damage,能量伤害,2,review,https://www.d20srd.org/srd/specialAbilities.htm#energyResistance,,伤害类型
